ID,x,y,fate,
0,0.8184074901351962,1.711185282399887,1,
0,1.3097078837734617,-5.519766358872216,0,
0,1.0246250341176955,-1.587152720472041,1,
0,-4.303234449156226,0.6368296421590722,0,
0,3.947696117618206,-3.8216802732187705,0,
0,-4.96134811070994,-2.923548305175528,0,
0,4.5317691711326695,-0.43587632704862783,0,
0,2.813521317422022,-2.2892192418129245,1,
0,-3.2065684765100078,4.116667727178824,0,
0,-0.16691538427166874,4.978697129478817,0,
0,-3.205847074392175,2.2901067377286,1,
0,1.5982468066881268,4.533277005198379,0,
0,-2.185546857258565,2.88409694586406,1,
0,1.8304256676558897,-2.192825745367358,1,
0,-1.137803020269957,-1.1044840058245062,1,
0,1.2524353663243593,3.4701957719999084,1,
0,-3.977736705433175,-3.518419890446208,0,
0,-4.317099430759048,3.8633585013432667,0,
0,2.0802517483384784,5.5845728378086665,0,
0,3.87769915390136,4.217349371190521,0,
0,-0.6089162624576575,-3.9168773891726136,1,
0,1.3159227572616103,-4.4015839266411305,0,
0,1.919503455280924,0.3636151852292846,1,
0,3.828191539937193,0.29096197972210935,1,
0,1.6473974297934773,2.375657635668036,1,
0,-3.1573664485748454,-0.6888051487396927,1,
0,3.690527070811991,-0.8631562156707627,1,
0,2.700132043487224,-1.3427367544683586,1,
0,0.6211407955001376,2.646127325872685,1,
0,-0.06908118040895855,6.171140046381172,0,
0,-1.4453109409971687,-0.16434735543514406,1,
0,3.750609139037985,-4.94974196690043,0,
0,-0.7543161186680981,0.5127991694829155,1,
0,-0.30309347669370384,2.1948403929819484,1,
0,1.826698743835755,1.3704653304589247,1,
0,4.766119811015866,0.9187446808021177,0,
0,-4.94800896684397,-1.7492153966514863,0,
0,5.023881076055035,4.052921546990198,0,
0,-2.042599877965056,1.8371399757170932,1,
0,-5.887528417733775,-2.2554256844081264,0,
0,1.0928028464121131,-0.10645941872192498,1,
0,-3.2354730777983796,0.4291884343780149,1,
0,-1.6671246935402384,-4.182015918598135,0,
0,0.5337781675204726,-0.7704133512240161,1,
0,-0.6886462665626697,-2.0652564072956494,1,
0,-4.874579987784307,-0.28213591676787975,0,
0,2.3001942716853283,-4.985535422587699,0,
0,-3.096851501071463,-2.893580414867376,0,
0,2.5297585718866564,-3.151811788161801,0,
0,3.7114141809166687,2.37865390215886,0,
0,-1.7462699489641544,-5.2966207226473045,0,
0,4.459494485362563,-2.566667365209731,0,
0,3.5008547962423733,-2.94857873314794,0,
0,-1.2417338006805294,2.3676525051457995,1,
0,-2.897121258449343,-3.8710148907563897,0,
0,2.1523654733719706,-3.966811814952481,0,
0,5.433620822294624,-0.8679966748820466,0,
0,0.8492026014616302,-2.627541005204245,1,
0,-2.286956649000164,-2.3772800255041897,1,
0,-3.7629022444747973,1.3499310623548417,0,
0,5.247173125213017,0.06657529286059358,0,
0,-3.9416283407796833,-0.15869488062601697,0,
0,-2.490937696005648,4.921709054233904,0,
0,-0.43131790244611573,-0.3753646958016656,1,
0,-0.8011996713552306,5.461831102067836,0,
0,-0.5180385707245322,4.158583186235094,0,
0,-3.1321500059972798,3.2867767672661334,0,
1,0.11724846021222896,-2.1800572969869485,1,
1,-3.133718315578256,4.23410433258218,0,
1,1.1723305081197595,-2.5979937585004698,1,
1,5.7016328290304985,3.8505919010223906,0,
1,-5.080370087621196,-2.6607232945633,0,
1,-2.703378917279058,-2.4849872696490536,1,
1,0.5508082596298253,-3.169976644550796,1,
1,2.32757565598871,-0.610828329506377,1,
1,-0.0665583375502282,2.9205705606522914,1,
1,5.874897641022702,-1.4135186603031253,0,
1,0.5643027279489795,5.311814755545565,0,
1,2.3228561291790726,4.729646252400763,0,
1,-0.9328426938196284,-2.420026906236021,1,
1,-3.2874175780956674,0.6944717814773236,1,
1,-2.0278132296691567,-5.647365744003999,0,
1,-6.339599850531465,-1.8960210093378904,0,
1,2.610375698107288,-3.4724177813784305,0,
1,-4.753939961420207,3.2653172562407087,0,
1,1.0350124859996568,3.1383890966965864,1,
1,4.401922812385167,2.187834376073857,0,
1,-0.48733428406973006,0.4016244850141244,1,
1,-0.7040430955367725,-1.4717550899933418,1,
1,3.6959652782200347,4.384178040927524,0,
1,-0.01585612480943458,-5.114791384396681,0,
1,-5.969260152330259,-0.8119812431348007,0,
1,-1.4079620419978525,6.611082698817041,0,
1,-1.2389992587911611,1.4347859059255101,1,
1,6.154787093947506,-2.6306397057220043,0,
1,0.8633322583602331,-5.925962134231374,0,
1,-4.11582368528689,-0.6219171113607689,0,
1,-3.0487548023773865,-4.802809881343151,0,
1,-1.436659130829733,3.3623047446586622,1,
1,1.5772641474795255,-3.7752870214806493,1,
1,0.19079846938273926,0.016537775003772407,1,
1,3.614327377313805,-3.4786168826014894,1,
1,3.0619757874450215,-1.7520524747529855,1,
1,1.97768713786059,1.6699518085861111,1,
1,5.575571705337239,0.5601681815436027,0,
1,-2.835857035824532,3.4044141918462953,0,
1,4.5780658284369835,0.23568846244829159,1,
1,-3.2539148797710866,-0.28037556131010816,1,
1,3.4435730781887304,2.179567546606441,1,
1,0.8804056490458556,2.0089432036376484,1,
1,1.7663747670387615,5.70880033767723,0,
1,4.608803156555321,-2.9204889957185634,0,
1,-2.3071145749189412,0.9333294408527187,1,
1,-5.432378586448063,1.2038292040900134,0,
1,-1.349976452195007,-3.6513552444720285,1,
1,-3.4907557439241557,-3.8453402890011734,0,
1,0.7885855769904145,6.372860148321222,0,
1,-2.0558870404227525,-4.497572641610697,0,
1,-3.25119514824608,-1.6671865279568252,1,
1,-1.3739527282911996,4.458024676089421,0,
1,0.49852340692040387,4.108479523826145,1,
1,1.3278628615523376,4.701705715330227,0,
1,-4.092524265094252,2.3510796061195007,0,
1,-1.3374038346217108,0.39988901585986814,1,
1,2.7878201294911102,-2.578337741183162,1,
1,-3.1876299777695136,5.190285272214708,0,
1,2.637615632181749,0.980333830680192,1,
1,1.6065752956614103,0.9176910128797704,1,
1,5.321965835966481,-0.45139919264155787,0,
1,2.3018556204032423,-1.4054933956113564,1,
1,5.559073671949427,1.574334584574503,0,
1,3.7628868946483767,-0.522997985564589,1,
1,-4.294437324130835,0.2692232491188318,1,
1,1.422089677211809,-0.95390329891168,1,
1,3.45772150271545,3.130181688334064,1,
1,-4.009776742842226,3.9680240645494784,0,
1,1.7993150509983624,-4.936180528117737,0,
1,-1.1480932239010688,-4.607010706027074,0,
1,-4.984302974507453,-1.5239295307915635,0,
1,-2.5688590883588005,-0.8691736107427034,1,
1,-0.683549702151687,-0.4596688848866494,1,
1,4.069446100980883,1.1591572549411393,0,
1,0.31600895854880784,-1.0190089956200992,1,
1,2.6059582964025467,2.5587296541320206,1,
1,3.570299122437455,-4.672595536505279,0,
1,4.561793031776951,3.459256995510206,0,
1,4.733752086370209,-4.038096144359328,0,
1,3.0925409183475283,5.485769882954419,0,
1,5.502169502559321,2.620583260696057,0,
1,-0.8588600993281055,2.3565227667481667,1,
1,-4.211322443658235,1.3387490517645928,1,
1,0.5957940569257166,0.9608976458576054,1,
1,-0.36521326740354576,-4.150907371751761,1,
1,-0.5353573289242912,3.886565720293464,1,
1,-0.3943027777540345,-6.168256464710772,0,
1,-0.14807511622304195,1.8315253032499437,1,
1,3.558893643847396,0.40269838201991337,1,
1,-1.635753395279897,-0.8378836188731055,1,
1,-2.527697659871582,-3.5389317329736785,1,
1,-2.2005424128435798,1.9055363362997728,1,
1,-1.310089591669643,5.507377881831897,0,
1,-0.39786389045674636,4.924991387374113,0,
1,-5.4118536004992475,0.14504222614123463,0,
1,4.758949899849806,-1.7482809575556786,0,
1,-4.228132801020979,-2.0962508085868086,0,
1,-5.15961510361333,2.244891465074379,0,
1,-3.0733219962827567,2.4177503192311707,1,
1,-2.2170191501267684,-0.025072869016807952,1,
1,-0.3174543481219493,6.056400398670907,0,
1,-4.505626265690213,-3.536689141641204,0,
1,-1.8114433476467693,-2.7818313889559443,1,
1,3.764490712762824,-2.397455634953606,0,
1,-4.168209044399959,-4.656319213381813,0,
1,-0.4088313926478546,-3.1566579054542596,1,
1,-3.6144878405801237,-2.857336599888421,1,
1,1.8682546022433746,0.0737199637618422,1,
1,0.6047047797742597,-4.107547619696373,1,
1,2.7123429182187673,3.839761829584047,1,
1,-1.6527984427599811,-1.8292985842033231,1,
1,1.0198710740423602,-0.013280297330809888,1,
1,-2.229946311988383,4.9384810780792545,0,
1,6.249306760035993,-0.26357182535518486,0,
1,1.7158147279638347,3.8759245155471667,1,
1,2.5294036466759344,-4.383741090909804,0,
1,-2.3432482983874015,5.9386677978197255,0,
1,2.7210115273461795,0.11827550263705924,1,
1,3.8802258973072834,-1.4241527262638778,0,
1,1.7378669793958854,2.4476500916317088,1,
1,1.822075577348874,-2.0275123427527952,1,
1,0.9364082048992951,-4.913985828952462,0,
1,-4.914417796267078,-0.6873944984775858,0,
1,-3.635443309497266,3.1722503279877783,0,
1,-2.2254883394468297,3.995383440199241,1,
1,1.9666868043244763,-2.85224239725445,1,
1,4.559300273911798,-0.8034785693798282,0,
1,0.9817822236589847,-1.7952229692816428,1,
1,-3.1660632398940303,1.520306637238303,1,
1,-2.254113671967838,2.8624848582961655,1,
1,3.0501203248793605,-0.85775463177924,1,
1,5.371697591018235,-2.420517189835397,0,
1,4.816824821328717,1.2114519222798703,0,
1,2.756686659411197,1.8187887391331479,1,
1,-2.4073358557122404,-1.592038966452892,1,
1,-0.9805527505072319,-5.358040597300128,0,
1,-1.5453441963345749,2.455861425643123,1,
1,2.1409240717774103,3.1468777868484348,1,
1,-0.37999158205828565,1.041832266407391,1,
1,3.3953421124776284,1.37397177423504,1,
1,-3.960558234202146,-1.2657709730357305,0,
1,-5.64037079935013,-1.9690221808301733,0,
2,1.6285558074311928,-1.0744155598696776,1,
2,-2.5059894238731992,1.8454258002615331,1,
2,1.6459005710000048,1.3342975363180583,1,
2,5.567645365969079,-3.2989491660412624,0,
2,-1.7213185480862856,-2.324826517651057,1,
2,-3.86966310748538,0.5952507655294853,1,
2,4.348050301397548,3.049273108478394,0,
2,-0.822014053653559,-2.4652670430920036,1,
2,-0.7626604216890057,2.4437085083778154,1,
2,3.3359805397075912,-3.287971329724684,0,
2,-0.9880281431116087,-4.337595275454778,0,
2,1.4039028384428383,5.351081941459507,0,
2,2.1467206939915613,-0.25152352061919314,1,
2,-4.527133671853224,-0.051165892771128846,0,
2,1.1715384526789678,-4.592257221088076,0,
2,-3.0868757432512206,3.354795069097626,0,
2,1.847980461595278,3.499098066724165,1,
2,1.565077287324496,-2.8834201219412594,0,
2,-5.203317305230594,-2.880450650116419,0,
2,2.248020310977034,2.464507504739862,1,
2,5.166212201261067,-0.040954714876226275,0,
2,-1.2312541910595283,3.783632270782224,0,
2,4.166856976312587,-2.164958091996135,0,
2,-2.2008474206738113,-0.7961613950701021,1,
2,-0.5952101286891488,4.354568771387472,0,
2,-2.314119829650153,-4.61903301758235,0,
2,-3.049289531001387,-0.27948865493793934,1,
2,3.4685332748590265,0.41468127100989777,0,
2,-5.8722749652171835,1.1510823725759842,0,
2,-0.6929867523731517,5.311848509676544,0,
2,-5.113929805783989,3.20763995197978,0,
2,3.7997541458492807,4.300362846366127,0,
2,2.1590821617223117,-5.351764765460176,0,
2,-0.5741121463268212,1.7695677461226653,1,
2,-1.5161206193266932,-5.348851683170779,0,
2,3.1023987316008217,-2.0904916927810797,1,
2,0.7755980963741053,-3.4287917338425804,1,
2,-0.38058598072241745,-1.47908719274826,1,
2,-5.700377135768594,-1.7717562761847807,0,
2,-0.030507430096139685,-0.5273502800010498,1,
2,5.474131715967805,2.293841379286527,0,
2,2.9541345833689423,-4.434514290262077,0,
2,-1.262826316445408,0.719027133091643,1,
2,-4.550654240752978,-1.9274324485776901,0,
2,2.033962139810359,-1.965020680380419,1,
2,3.492311999182249,1.2747096672594354,1,
2,-4.274284017887386,-4.220750280850605,0,
2,-3.2280784628172645,-3.9318866151353973,0,
2,0.2788453407213351,4.089460447999746,0,
2,-4.066290673569459,3.5301222702801263,0,
2,-4.1155974546515335,1.5689000820931258,0,
2,-2.5214664385616956,4.776759025264321,0,
2,0.5514052001749341,1.4495875260025315,1,
2,-1.8219919704695824,5.494125747818439,0,
2,4.798168105953375,-1.133774153213819,0,
2,2.545628437700608,0.6409468620824516,1,
2,-3.314612462045842,2.3700791282312994,1,
2,0.11044932979684978,-4.335010594823081,1,
2,0.2591194643175787,6.10931182754555,0,
2,-2.246861778797316,1.042893267458605,1,
2,2.3803358031326787,5.030058913291926,0,
2,0.20190931916863464,-2.4482687576866904,1,
2,-6.078142347923617,0.12129015803673673,0,
2,-2.4644637171260237,-2.082792926472568,1,
2,0.878837073608869,-5.783934581615312,0,
2,0.24653369582103263,2.382612009187353,1,
2,-0.43991210482820925,3.277884298085796,1,
2,1.2676356140973295,2.760226406446029,1,
2,-1.4591352302492129,-1.4814279787420257,1,
2,2.0222224319520143,-3.8139937560735517,1,
2,3.0700367425077877,3.376673820828563,1,
2,-0.2840326715929696,-5.357887665664654,0,
2,-1.518188471439189,1.7011002160617084,1,
2,-1.1304477536618462,-0.4007158808024321,1,
2,5.392585122553072,1.0516797206587447,0,
2,3.4144048146725865,2.317776661538542,0,
2,4.499027750130779,-3.1949189029029186,0,
2,3.521742858530831,-0.6831732158484749,0,
2,1.3072653906213891,-0.33547212366411555,1,
2,-4.076883493727192,-3.1102743626904683,0,
2,2.7080161035724792,-1.1010446280949553,1,
2,4.430901285157433,1.8102767719423636,0,
2,-3.7278941326768917,-1.1563403337832219,0,
2,-3.495983998572707,-2.1459817311516183,1,
2,4.087061625714894,-4.260498950976033,0,
2,-1.088630593241712,6.296428904117007,0,
2,-4.841443448483824,0.851894879304376,0,
2,0.6596021918812742,-1.2991142373549456,1,
2,-0.30228921863694524,-3.4006169253625087,1,
2,-0.34810339205691493,0.36392894422076827,1,
2,-1.3549518219519332,-3.372477460794168,1,
2,-2.3591710974934403,2.702360145656769,1,
2,-5.148499211868791,1.9936670351131234,0,
2,-4.270418974960515,2.557646386468676,0,
2,-3.343369643160565,-4.98111742943709,0,
2,1.0628299367189207,-2.1534753489551193,1,
2,-4.943309064366707,-0.9328392147193797,0,
2,-3.0012213035723145,-2.97008991119682,1,
2,5.2511304683795395,-2.2274193352688894,0,
2,0.3746229250571892,5.018503526107291,0,
2,1.2562196592433033,4.347978110669192,1,
2,0.7047585260920451,3.323272150542265,1,
2,-2.2697339107510603,3.861004870873836,1,
2,0.6185179216242919,0.5415711636295644,1,
2,-3.4279593680473797,4.321531388103715,0,
2,4.3481378125243095,0.7416263116540815,0,
2,1.5530646149915226,0.40991142999128477,1,
2,4.17060801074711,-0.20936984199814174,0,
2,-3.3226003445971375,5.386275225425371,0,
2,-2.25109732383664,-3.6978078076085783,0,
2,2.618352941842338,1.5542509417062667,1,
2,-1.5496749466569681,4.574897444394218,0,
2,-2.0814214036277825,0.1701811732860229,1,
2,2.4271519038188063,-2.8473502681900245,0,
2,-2.9971629658794443,0.627850582486765,1,
2,-1.475011114479153,2.570821048385534,1,
2,-3.2276949841745917,1.4260651398602002,1,
2,-5.282801216203608,-0.027770734061588358,0,
2,-1.6883527386164237,3.2455017989404236,1,
2,2.9745214953074774,-0.171380026043338,1,
2,1.2522021034768338,2.085221691766782,1,
2,2.504547944263402,4.217491276673209,0,
2,3.7486317685190964,-1.3466282185215936,0,
2,-2.1718447136865864,-2.8582240498382703,0,
2,-0.2948363132182826,1.1648509352089982,1,
2,-3.8895719432420157,-0.3041431103881165,1,
2,-2.832989331101016,-1.434441766485056,1,
2,0.7223710078232805,-0.2923016131560023,1,
3,0.35618034883474115,0.9887811922823538,1,
3,0.40788200796808277,4.286182731975468,1,
3,-3.4063159213189995,-2.2588083224991005,1,
3,0.490331010879243,-4.436179244130528,1,
3,-5.277842553573258,1.329803083210761,0,
3,0.6054523268208359,3.3502455269594704,1,
3,0.4517432518483599,-3.2868500709639807,1,
3,2.670528969290117,-1.4585094662585882,1,
3,-6.063288835089474,0.4962106587548962,0,
3,1.223564583316539,-2.776967933825228,1,
3,3.624122578391692,-0.8867520078947327,1,
3,-1.2354828676092866,-4.378357421459052,0,
3,-1.5503518087347243,1.0847661386248462,1,
3,5.769846171001163,2.4715350303660677,0,
3,3.892753445464075,2.043012615961609,0,
3,-2.1725343647424427,-4.783104973341049,0,
3,-2.384456055809481,4.074924263331444,1,
3,1.7506518657376626,3.29908838209314,1,
3,3.1477375978457562,-4.381592569963126,1,
3,-2.858954157386531,-0.3095897650549575,1,
3,-2.3100438924540443,1.7689144551815439,1,
3,-3.9176785980932265,-0.482526664559707,1,
3,1.4310320052295795,-0.03367560712928457,1,
3,4.20510824183486,-3.750593310824093,0,
3,2.9317580195767317,1.9550533981817506,1,
3,1.9285441430458283,-5.980857661404366,0,
3,-3.989117704470245,5.319625614001507,0,
3,2.268340955978324,0.312104076502917,1,
3,-4.135273102778052,2.6078617648850053,0,
3,-4.289086245067474,-5.1920340325359,0,
3,-2.5115340481290267,-1.986696782513424,1,
3,0.0137318791686159,5.9643126824026504,0,
3,5.031544328911056,-4.428860196068205,0,
3,4.499461668605332,-0.20395694917033383,0,
3,3.203088403267039,4.94915194453974,0,
3,-1.5756534637064994,3.6737742979203163,1,
3,3.326723208668466,-2.1800525620477647,1,
3,-5.5585196725832215,-0.6923351860050428,0,
3,-0.3558058198821157,-4.794685525140399,0,
3,-3.1865670765689367,2.3292889204648373,1,
3,-0.5062947068028174,1.6351217065204515,1,
3,0.05621654514592082,-1.1758963055229035,1,
3,0.46940284380660396,-0.03868715005443541,1,
3,-0.5400016331507349,-6.308569003824738,0,
3,-5.738694228731844,3.2904726593193745,0,
3,-1.1518598751465907,-1.050843459195836,1,
3,-3.6219988405361456,0.33809718297806535,1,
3,-0.3103475215468339,4.921512712857486,0,
3,4.627024731301813,2.8578710278753636,0,
3,3.998000335756559,3.903210755783793,0,
3,3.0945022895353427,0.9535140563485799,1,
3,5.623296696142518,-0.03248099306206759,0,
3,1.1757000305982979,1.5914029451063259,1,
3,4.2621027914076635,-2.719171946755826,0,
3,-2.6930065786154094,-5.674362329495814,0,
3,-2.610857037927608,-2.9378593211554307,1,
3,1.109957009115212,-5.117972569724714,0,
3,-4.143943971788597,-4.08952933028226,0,
3,1.9519379485428257,-0.6559065497626888,1,
3,-2.2692108571950476,5.162557362484667,0,
3,-4.254195017921056,0.980630216162092,0,
3,3.821853344590059,0.3484490965118258,1,
3,-4.41608597482119,-2.5909452985504737,0,
3,-1.1766795439545492,-3.468042583315784,1,
3,-1.566726803431642,5.685407553768627,0,
3,1.8559727668828718,-3.4042546522873183,1,
3,5.917834861505743,-1.110702040399831,0,
3,-0.5254962616080631,-2.8974729210272923,1,
3,2.791744332168944,3.869661883174317,0,
3,2.1239283378389073,5.775615365246551,0,
3,-0.26610494029170645,-3.8713497343740397,1,
3,2.897154561348763,-3.4323313039154306,0,
3,-0.16920387525095193,2.923227090225929,1,
3,1.858304173676676,2.162292866218681,1,
3,-2.2954720660062957,2.9624526159370586,1,
3,-4.841290267902691,0.21078954268984218,0,
3,-5.047527787304529,-1.5444353343992783,0,
3,-1.5467535140906428,2.539684730822636,1,
3,1.100822200578411,-0.8842795499760231,1,
3,-3.3631797239814354,3.454490170513355,1,
3,3.1548188435843536,3.1365510202316886,1,
3,-2.1808922762334255,-1.0514446506121795,1,
3,-0.6307544716449228,-1.9602696900435745,1,
3,0.8491283632278832,-1.8538683819577164,1,
3,0.7262106033111974,-6.22204400227921,0,
3,2.305416768676124,-2.5384240239927474,1,
3,-0.650015968322312,0.6024374548783711,1,
3,-1.6478109422934373,-0.04349912369650209,1,
3,5.8811010225691325,1.1799267133146993,0,
3,2.1738662467167686,1.3044943142108811,1,
3,-1.3272891401477613,4.58704938534471,1,
3,-0.5170242486120108,-0.34296531691933785,1,
3,5.294976004833884,-3.088332985185878,0,
3,4.892134524056027,1.796502918650991,0,
3,4.819743164472617,0.7503958947236438,0,
3,2.099455864087256,-4.8361429275919985,1,
3,0.3721615386687569,2.178288516449321,1,
3,-2.9654151560249344,-3.937252569786044,0,
3,-2.5124766781611725,0.667378140877832,1,
3,-0.48481175805438464,3.821721744135964,1,
3,-5.0610528795756995,-3.389919304758856,0,
3,-3.3373599956882636,1.3192254717561511,1,
3,-1.0874449677850886,-5.33260724710978,0,
3,2.4088984130411286,2.805828145311706,1,
3,-4.6733311681235925,3.3898023331483857,0,
3,4.268223584106167,-1.7235098182913404,0,
3,-3.2882547255360897,-1.2463526081147196,1,
3,5.317759063540276,3.6274220647045334,0,
3,-4.100781033076632,4.239655945207655,0,
3,-3.647190871864127,-3.1969174328893866,1,
3,-3.2872170848006785,-4.883265191891936,0,
3,4.93263517123352,-1.0122914087693462,0,
3,2.132440208197126,4.586720863339626,0,
3,3.0460797251108187,-5.455130701390053,0,
3,-1.6470356561257857,-2.74102573966024,1,
3,0.7249047124691438,5.225604934279572,0,
3,-5.178970153200192,4.314322501845827,0,
3,-5.195356290565921,2.3767393836253063,0,
3,4.0241130713020326,-4.812733419477782,0,
3,-4.171685760892112,-1.6777834415042063,1,
3,-3.1772352495654834,4.662073020307967,0,
3,5.261880301797712,-1.9921395904127175,0,
3,-1.6093057392139913,-1.88506821709274,1,
3,-2.0269591485485563,-3.7244553064381445,1,
3,1.8069587076207099,-1.638749956458959,1,
3,3.110030576302269,-0.001987839136493106,1,
3,-1.788535851333134,-5.971654588350746,0,
3,1.1598695736098794,-3.903025712334027,1,
3,-4.383770140844885,1.7640991795412417,0,
3,1.2398418383802465,4.426707759754234,0,
3,0.20249129918307462,-2.462168040232964,1,
3,2.3538465957659036,-3.9645348665161566,0,
3,1.2193204031593563,2.623432268584325,1,
3,3.9405267899822936,1.158535950988881,1,
3,0.15094686094894116,-5.390185025315274,0,
3,1.3440533651484683,0.719929347749026,1,
3,-1.088343429126379,3.126553962042633,1,
3,3.7629804477746385,2.886323854319574,0,
3,-5.294737508329293,-2.2986412520531596,0,
3,2.6558020796305954,-0.6388947323622084,1,
3,-4.534280876869438,-0.8943737911022489,0,
3,-0.6999354097349924,2.4968936156093924,1,
3,-1.3225824662122054,1.9396557892237178,1,
3,-0.8475118582280049,5.757107746085997,0,
3,1.5473587948314658,5.377851382986924,0,
3,3.418656621890069,-3.1486923243475706,1,
3,1.6383896848487498,3.7730626096332154,1,
4,-0.8521291521432642,-1.7838006373185253,1,
4,3.4823764970909474,-4.401723579165216,0,
4,-4.755857601718972,4.277280971891814,0,
4,3.3651689675056207,4.171447497668747,1,
4,-2.5245336680475794,-5.385628994502187,0,
4,6.063492255420018,2.2111349241614544,0,
4,-6.962830639675818,1.0209328214285212,0,
4,-0.004135103406881194,3.860300135350754,1,
4,1.3913008723057485,-4.171089639751378,1,
4,-3.7761687674161792,3.6944263774273787,0,
4,-0.2905695579621866,1.3510792063776889,1,
4,5.239699988887216,1.3995156371461452,1,
4,3.730286705643244,-3.2339469762258304,0,
4,5.698609654049486,3.418265190227129,0,
4,-0.039690996780177755,-3.1547005680056737,1,
4,-3.7816463417525092,-2.817277297948585,1,
4,6.044865997493855,-1.818357135964393,0,
4,-5.888404633060239,-0.7167076163964878,0,
4,-2.7722642112663873,2.97243892803751,1,
4,-3.0895261492044934,0.9295161277280867,1,
4,0.2645820881770016,4.864605421933592,1,
4,-2.6925060719552105,-2.4851362746387333,1,
4,0.6759896263105277,0.4700805675341399,1,
4,1.9058391104259311,-1.7417051851801084,1,
4,2.2283591699619882,4.4233404322088505,1,
4,0.06873878372149923,-1.2541008972862888,1,
4,1.758597396685498,0.11704779953087648,1,
4,2.890680471140983,-2.577241980544127,1,
4,4.3758968961630735,0.7912376014109695,1,
4,-4.915423378546465,-3.3558818587329347,0,
4,-4.92953641940738,-5.31178864801297,0,
4,-2.0434620406255553,0.44642417149482044,1,
4,-0.7249691907325801,-6.228940712039501,0,
4,-6.4792860080715124,2.0124322328946875,0,
4,-0.31285764831824253,3.0580550035482768,1,
4,-4.507031185600456,0.3233672596337229,0,
4,-4.729118889291687,-2.3551692963702306,1,
4,-1.199263480270552,2.7726702588313517,1,
4,6.065955359810826,0.9287959541248186,0,
4,-1.687239784243627,6.468635640217202,0,
4,2.863127444423047,-5.53340963998787,0,
4,-1.296293383452507,-4.057341480563605,1,
4,1.608199552473904,6.140882888606131,0,
4,2.725916153336326,-0.4186121977183041,1,
4,1.6298940963162365,3.4680941884804417,1,
4,4.5399691261577235,3.972297191574974,0,
4,3.070183094250418,1.3889477194686908,1,
4,2.76842177145392,5.464323227170539,0,
4,2.9396829865654692,2.265728956994675,1,
4,-1.0759539522362316,0.15408091852192862,1,
4,1.8293616101507206,-3.2451706226522177,1,
4,0.9035657370414573,-0.5546056428246435,1,
4,-2.8533429706958002,-1.6079128454546168,1,
4,-2.8358856107850725,-3.5724448054911995,1,
4,4.598954955080552,-0.2990023609572216,1,
4,-3.6912681833028067,-1.8422011792978683,1,
4,-6.521375708382305,-1.6878625434967247,0,
4,-5.450251048609127,2.2083135089481774,0,
4,-2.615489265173198,4.969588848754008,0,
4,0.20498248530244334,-2.2608593997472703,1,
4,-0.28103271742413743,-4.2971743863711405,1,
4,0.7388955256220305,-6.011529124512935,0,
4,-5.380518651234521,0.27930814413378224,0,
4,5.30665594233408,-4.800100991574018,0,
4,4.920532763481361,-1.689275138032427,1,
4,5.570762147924015,-3.643805681171089,0,
4,-6.096525106511536,-3.533732148281672,0,
4,-1.5959466905599167,1.9702692853143802,1,
