ID,x,y,fate
0,0.11508766158677547,-1.1911608801426004,0
0,5.544063375235282,-2.1534092266182765,0
0,3.9153256196519655,2.6497694735818764,1
0,-4.906416310956113,2.4200419909738664,1
0,-1.4445206747044637,-3.0803291143752465,1
0,0.04648269205344861,-2.152091163134756,1
0,2.928550250397606,4.693191348751271,1
0,-4.67884997492147,-0.7882995921081688,0
0,2.9958834798820795,-2.0206974254034478,0
0,-1.0084268458457328,3.8625192541788795,0
0,4.3581454842538045,-0.1840572316018115,1
0,3.313000700472823,1.7005037912155085,0
0,-4.249391885428077,4.24785072683333,1
0,-5.551074952204462,4.196390620725565,0
0,1.8773263045559065,-4.502516128602962,1
0,3.0243677977886967,-5.682070412361066,1
0,-5.495852634054601,-2.7136500616784565,0
0,2.7566897878136105,2.692909224766563,1
0,1.7066189432212444,-1.7220100133275298,1
0,-2.4787355119640937,1.2109949073767194,1
0,4.02783988640173,4.644137351478965,0
0,0.5276485588113982,2.311096887656676,1
0,-1.8144086885286772,-3.8349843421765004,0
0,0.21818112063441805,5.590794021382422,1
0,2.048522237956134,-0.850102987626555,0
0,6.227079400523551,0.6324987913880358,0
0,-4.012544876052449,-1.6096604444133444,1
0,-3.490785399269634,1.6375397335330677,0
0,2.736443510030831,-4.851370486827653,0
0,-2.7545497655574978,-5.0523194438107355,0
0,5.315836082477514,-3.2128942811027685,1
0,-5.032061769727009,-1.7616676870536732,1
0,1.139683338133901,-5.370994964036502,1
0,1.3474359178832565,1.7117678019253906,0
0,-0.01121049827925908,0.4105522414245731,1
0,-5.43892325463933,1.328342759252053,1
0,1.0592169398972069,-2.606542974060785,0
0,-2.448965231837374,4.664787611543196,1
0,-1.6654116314831986,0.7216569287798471,1
0,-1.3730464735297692,-0.618363855144023,0
0,-0.46653858972236945,4.8805937301452245,1
0,1.572417257861588,2.613481733104654,1
0,-0.5830042558278006,2.159950133906551,0
0,-3.563343839026624,5.475387812139859,0
0,2.1923207395020183,5.492627850039997,0
0,4.967239858734301,0.7758791805411034,1
0,0.09517594715801954,3.967214204081339,1
0,-0.7323596073154095,-4.027644335108635,1
0,4.265445854803211,-2.1582588660782203,1
0,-2.4912863667182363,-1.7014667258108922,0
0,4.4491117909610525,1.72877736970869,1
0,-5.099362677583953,0.2519095072698053,1
0,-3.28510640134459,-2.4394722387170718,1
0,2.7663134696338574,0.735229568259251,1
0,-1.8700977282615432,-5.716871078129156,0
0,-2.671124650194921,0.13936067141408678,0
0,3.5070128877128117,-4.698343280449782,1
0,0.11324096642824959,-5.9492820264997155,0
0,-3.7444334868060216,-3.4634765178122806,1
0,5.863079061095317,-1.0275213836618144,1
0,-6.073360696355839,0.27521553985504255,0
0,2.006459927168737,0.03869386328159279,0
0,3.4217376442140424,0.029727232293714507,0
0,3.508456527317795,-3.802657818466213,0
0,0.32331912063129165,-0.4169734355777954,1
0,-2.84708401188251,2.1452474248984825,0
0,-1.0695509788580766,-2.223362536102506,0
0,-0.5576054562238194,6.039069213101631,0
0,-0.99074491419538,0.1459233215896053,1
0,1.227491229778614,3.6784246671829472,1
0,-5.949447740265161,3.053712414334327,0
0,-4.137562166842147,3.0227084411404928,0
0,2.684452296828855,-3.3748450400811416,0
0,-1.4727164648742341,1.6531886542958494,1
0,-2.1172713216576584,3.748817568502794,0
0,1.0690570254176894,-4.336733891829108,0
0,2.0442283899933984,-6.301052419848406,0
0,1.9892164060650281,3.3934795556968798,0
0,3.6763001030586357,-1.095789239754321,1
0,-2.1357855658116116,2.198751689753553,0
0,-3.394654916590328,-0.6585105915025196,1
0,-2.3680265448975257,5.734538637562114,0
0,4.855077135567685,-1.1989372250743595,0
0,-0.730976849359688,-1.3541974699921517,1
0,1.211359328088994,-0.6640589139053705,1
0,0.24886989439177115,-3.2581770234950596,1
0,0.7926364381586767,4.7058680881698915,0
0,-1.5391546583545521,4.865453934585123,1
0,2.160183343488553,-2.6713148235730175,1
0,-3.2467545515627902,3.598736571805094,1
0,5.6682178939741155,1.6806442436443503,0
0,-4.114941991563662,0.07338880757573543,0
0,-2.4862707035315004,-3.087205216370289,0
0,-1.4378732538058052,2.8296953600808115,1
0,5.47075309843653,-0.1917484846010013,0
0,5.109701353775389,2.6767416930631462,0
0,0.06473179611289875,1.4068418470518493,0
0,1.8262859907449538,4.425385212354103,1
0,3.4728613220227884,3.6264064763952577,1
0,3.459132368816559,-2.8779919793766595,1
0,-2.8287516110236726,-4.035935619481156,1
0,4.59406602919826,3.658690106954633,0
0,-0.8509384542711033,-5.242640110118005,0
0,-0.7912588698940827,0.9629071581141841,1
0,-3.847638136704291,-4.582443340422598,0
0,1.186123462576867,5.801302756204468,0
0,3.857194055833902,0.8394813381201903,1
0,-6.071084394782098,-1.689960446441364,0
0,0.12072674317893056,-4.862779474830608,1
0,-4.38527869056439,-2.607477699454796,1
0,-3.3966867111624723,0.7067357626613713,1
0,2.298676802779468,1.6994359519207314,1
0,-4.854427501612775,-3.6402447173700163,0
0,-0.3015492550547831,3.0805836554692827,1
0,-2.370180349562045,-0.7889901519640299,1
0,0.9938940104125558,0.28338007714700836,0
0,1.5799578291625431,-3.55649629330688,1
0,-4.38374806437266,1.0838283709822918,1
0,-1.6994989246460865,-1.4457009617473775,1
0,1.7589579809166456,0.8949467638578298,1
0,-1.9717690847358984,-2.311794953926941,1
0,0.2758336719441644,6.590207949547365,0
0,-4.994244569414387,3.3080877004216496,1
0,5.2116183989691,-4.1832438909380505,0
0,-5.701403230169407,-0.6927613193439236,1
0,-0.6131961958459357,-2.95393094567185,0
0,4.300561663581231,-4.280482929963166,1
0,2.773268425980063,-0.4032673501674816,1
0,4.3794618396434455,-3.2640870833466864,0
0,-1.7264250957877623,-4.6817124770792455,1
0,0.8630288098671037,1.0971355846948134,1
0,2.6959166389891034,-1.2287444701331571,0
0,0.8007845351320364,-1.5043333789759066,1
0,-4.24036459219583,2.026738895034101,0
0,-0.4971631901802321,-0.4579096188832945,0
0,-3.2261662902802852,4.54840254874388,0
0,-2.515897226809528,2.8889023788869923,1
0,-1.853503956518651,0.012598050008300473,0
0,2.5882796526871865,3.8019090078150883,0
0,0.6260236795474724,3.213458600123882,0
0,-3.1532946306552443,-1.5219521688804787,0
0,2.629975927546186,-4.0916893030917105,1
0,3.938733096780048,-5.557178066673274,0
0,-3.405107228305124,2.6462381908560415,1
0,0.40883196330624993,-4.072636287186536,0
0,-1.335293897011628,5.837699159405305,0
0,6.52966502595759,-1.5097693607134628,0
0,2.159664292570742,-5.33824934155369,0
0,-5.698168578780021,2.2772863547345756,0
1,0.9840578173901171,1.7284092972191234,1
1,-4.754907783066772,3.790941971145029,0
1,2.8891886325309386,-1.263935961911956,0
1,3.0256959139734594,5.085141671014025,1
1,-0.7730385627447479,-5.47839200235861,0
1,1.3859558003196497,0.6982566025845156,1
1,-0.5860441053202964,6.133274593468107,0
1,-3.5449884121692,-0.52677983278165,1
1,2.2966236158552733,-5.332927601773415,0
1,-2.4977721380757383,-4.596496209025081,1
1,-0.09811860997042768,3.4851859469456774,1
1,-1.3265071927960086,1.5795718399477066,1
1,4.379325294584312,-0.1864099651425657,1
1,-4.4283561451702935,-1.172685008252782,1
1,-1.6978285902384553,-2.3993955831047153,0
1,2.302343020692172,0.37720316774122475,1
1,5.541712149035783,-3.4969140314093012,0
1,-3.978034089704516,0.6002165857410419,1
1,1.1585265702730485,-5.30604191100822,0
1,0.737529371121255,-3.905518949384588,1
1,0.6983875453483155,6.440450545919366,0
1,-0.2114936340735466,0.16271950206579333,1
1,4.0679947699776875,5.291447188416373,0
1,-3.574471185461709,3.9111864975119786,1
1,-2.5576809115556483,3.5232204890978176,0
1,-1.9830177117898224,-0.08304393996512689,1
1,-3.778626815423338,-4.439714397192686,1
1,-4.881811814650342,-4.077489570658466,0
1,1.1499262833188755,2.7873628169201647,0
1,3.904444706369167,2.5544194256682657,0
1,3.9766875974809475,0.7289384853069516,0
1,2.050675366271185,-1.2553155993263858,1
1,2.538487725415005,-3.8551590127195996,0
1,-2.0073599626621648,-3.705071292956276,0
1,-5.97928157298108,1.4957950847382064,0
1,3.5254333595486145,-2.6945147397618046,1
1,0.3512160432751612,-1.8981745955885903,1
1,0.2805768748762679,-6.008852983923118,0
1,1.6179675730715097,-3.3453627515852307,0
1,-1.8360908624808308,2.7262964362095845,1
