ID,x,y,fate
0,1.2876871443499782,-0.8455464285202098,1
0,-1.3336704112959417,5.948640339254754,0
0,-2.4424736288381084,-4.613051517117705,1
0,3.2267767246917334,3.8240567388009237,0
0,3.3020919239322652,-4.580056811608176,1
0,-1.2923795664413738,1.3957020418700907,1
0,0.13498678894963007,0.4600666562239724,0
0,3.468501742830446,0.5949053748983538,0
0,1.2761312218439647,-5.538677962060473,0
0,-4.235807723447175,-2.0323921038377013,1
0,-4.319540946147871,0.8108023363138982,0
0,5.418840380521494,1.2284434338578825,0
0,-2.1458126788651746,-1.6044725206135364,0
0,-2.153199675923334,1.0938642343582683,1
0,1.005545368006247,6.023634278492605,0
0,1.5971581270409165,-3.284486511293189,0
0,-1.067508254500179,5.001964923233927,0
0,2.4151132853919277,-2.8130223965171006,1
0,-5.232858763464739,-4.894486520686325,0
0,0.09958939147059619,-1.4303512737551487,1
0,-5.9972165552977446,0.5239259916130108,0
0,5.316023330880361,-1.7990619699789638,0
0,-3.336743753681408,1.162081421315106,1
0,-3.6398193535452723,-0.9345557869420199,0
0,5.011327149569681,-2.816062976102389,0
0,5.932995482518312,2.2607584222297765,0
0,1.2973678896615295,1.953034282341538,1
0,-3.8464039181893344,4.032736687725504,1
0,-0.7024469572192776,4.049693774078057,1
0,-0.8405260340821447,-3.711110950505365,0
0,-0.17684011744934938,3.173681137985173,1
0,0.8332913083494539,3.0832699134788455,0
0,0.284321526977149,-0.4756147381274988,1
0,2.929714812642576,-0.06517790247983668,1
0,0.8511586067060867,-4.504557700405118,0
0,-3.362173065002869,-4.568088688962126,0
0,3.350506166265758,-2.5179659888701886,0
0,-4.915036909046773,-0.16748701206162706,1
0,0.5641026531814405,-3.61503589502995,0
0,-5.36572408797047,2.7224594569172873,0
0,4.299242206519075,3.8501228256427362,1
0,-3.3437995738240436,-2.76671111330333,1
0,3.851723410484031,2.8676914263876916,1
0,3.7858031614250396,4.968634817481298,0
0,-2.74964111076282,-0.717719137281516,1
0,-4.944242772671857,3.910016929934753,0
0,-1.614411606929742,0.28781921338959415,1
0,-5.333646394843383,-3.7956426753524024,0
0,6.0623048968203115,-2.8698560571902347,0
0,6.162658987817459,0.3352332564974971,1
0,3.5944702456878477,-0.8643444051240232,1
0,-5.30414105070665,-2.468701318449213,0
0,2.7195010855275976,4.794381867731445,0
0,2.510858562379209,-5.499043564116465,0
0,4.359979750571653,-3.702753069370405,0
0,-3.234564488420126,5.33410806587175,1
0,0.3344337587611857,2.216270540115857,1
0,-0.865512648508668,-1.235398542436693,1
0,-3.5426329793622684,2.19980425362598,1
0,-0.1846961518381196,-3.0707147155763748,1
0,-1.759499215806166,2.296294279039553,1
0,-3.276123519849253,3.3048899426579115,0
0,5.071237173784338,0.17615058898114758,0
0,1.2150572877490902,4.004005164531111,1
0,2.257359678675965,0.790403685997603,0
0,0.2799962258034805,4.028413648630059,0
0,-4.205888754241268,-5.426918444091939,0
0,-2.6892714243609004,-3.658498023981022,1
0,-1.571088820506631,-6.398271709828604,0
0,-2.7526364672227555,-6.36690413299815,0
0,1.4064624142372886,-2.5505926405696524,1
