ID,x,y,z,fate
0,-1.2490328578286019,2.8339398565493332,-0.9599118392716088,0
0,1.2634432826262763,-2.9494182661045714,1.1349186677246361,0
0,-1.22822746918683,1.824378528800907,-0.40893273513089784,1
0,1.3405538001008257,0.6780478797887282,2.5515715182204315,1
0,2.9485926105022204,0.7430854600258687,1.2938944891322675,1
0,0.2000248819179994,0.28660853404149667,-2.283031243151961,1
0,-0.6995187326748942,0.2939213731169256,2.8458622740805968,1
0,-1.2592484920599132,-1.648204251299785,-2.6810955123144806,1
0,2.0433328217115134,0.006307428174318495,1.0303477743672549,1
0,-1.5591135948712003,-1.463772269749012,2.5598999091860604,0
0,-0.23771527604062434,0.5689234743322321,-4.175054715073234,0
0,-3.962966285284151,1.643096669364035,-0.817322612253052,0
0,-0.06064580035896745,-1.3134730436191202,3.7978523979081866,0
0,1.7122918011514663,2.0018725350405133,3.177720096446116,0
0,-2.8135541693026984,-0.12989577050629922,-0.5484046975699883,1
0,-0.9733249289932865,-3.0503378986902163,-0.47082199617767767,0
0,-0.7554147172353126,-2.6101119193050897,2.5062052949435496,0
0,3.398319766768344,0.19746641106465593,-2.4978991919821314,0
0,0.9009720260074181,-0.6593756580464427,-2.8484363170470055,1
0,-3.567991101990625,0.83195103226048,0.9960377641534401,0
0,1.1927677193205424,0.6404083646139738,0.9173024859230468,0
0,2.7041587590698457,-0.3577778470369954,1.8133648492292944,1
0,-1.05825413618618,0.9170816126545308,-4.893031697347697,0
0,1.234682079521419,-1.568241094834257,-1.4744381031548834,1
0,1.0551486731055075,3.1150773592342595,-1.6055112258823039,0
0,1.129532691485914,3.7939441813358235,1.612945395167736,0
0,-1.2617503377193138,1.3391062379991598,2.769106187855405,1
0,2.923560468604595,1.9650762892957474,-1.1008529695490266,0
0,2.9675609885334,-0.869468624622811,-0.39184335426024636,0
0,0.017906298606041825,-2.7081145234851616,1.5228717975329704,1
0,-0.7634720888186612,-2.5657771117042025,-2.263620625207959,1
0,2.102436152074679,-2.3507003757444513,0.8502304084372033,0
0,1.770294982688808,1.4181093689649815,-1.1764053071628422,1
0,2.0797788652452303,-2.247109115396813,1.9387868504032597,0
0,-1.8030975352873078,0.6619168492897604,-1.7567361950993488,1
0,0.3647840036744331,2.290770124412192,-2.9648971143103573,0
0,2.2046692203319727,-1.230218418573276,-3.431055783502975,0
0,-0.9731847179966415,-0.6091449213506934,0.48602103678634373,1
0,-2.5567600619183137,0.07765075859658617,-2.792032909048955,0
0,0.8640788647193438,1.9131217104412421,-1.6053288819869564,1
0,-2.412595186287603,2.257090830246703,1.4006264760410763,0
0,0.3106873650318072,-2.669768547734942,-2.3938230128518314,1
0,-1.4249992436991377,-1.778301535805066,0.5705243487188426,1
0,0.6044459489088146,4.012709408717849,-0.7737729197788582,0
0,1.35563151682858,-2.541073090140139,-3.075828748487859,0
0,-0.5047890747284262,0.3214207721442997,0.8722869810787561,1
0,2.297863779533796,0.20947218924695732,-1.317562156704707,1
0,0.8973739249334358,1.2506589597685573,4.170109358298991,0
0,1.1684316321165744,0.46760118612284374,-2.825689552796883,1
0,-1.3642636206078396,1.6688790099714066,-2.025625273972575,1
0,2.0618522249585185,-0.015166689784595934,2.938313795514738,1
0,-0.5258832100172419,-3.2713866146011847,-1.441352834582302,1
0,1.73478151000133,-0.6846788273373494,0.2863348529497698,1
0,0.17873030446945148,2.192444315295642,1.0246641801652212,1
0,-2.3165314967508075,-1.4476226220834558,-2.0254270814885964,0
0,2.609533851769412,2.7130627532348766,1.9659482997611095,0
0,-1.1110505224585845,-0.4808262424752274,2.0999413784133822,1
0,-0.9701043347385989,-0.27941967599979617,-4.402939403231024,0
0,-0.6902671842665201,-2.343797643381456,-3.363189671175888,0
0,3.970966227174059,1.019442453837135,1.768374406187157,0
0,-0.32562045201740164,0.26512761182570815,-0.9657623419847622,1
0,-2.538662557220988,0.6483315917753233,-1.169491317885207,1
0,-2.6299874914351316,-1.5837337012042754,0.6541730625903995,0
0,-1.3293453333667016,-2.952332887721827,0.5803233165048652,1
0,-0.4423250794964455,-1.5027582067870848,2.0859072753193364,1
0,-1.8098885034172592,-3.474119057501476,-1.9117418112936408,0
0,1.7293394658612704,-0.4398406001074712,-2.913716038659071,1
0,-1.976147866522486,0.06966951350594282,0.06596313128233366,1
0,3.1861335583866466,0.9867191186171906,0.13953831010361328,1
0,-0.3090830909270673,2.3202484273256245,-1.14302831862914,1
0,2.9346017761409433,-1.418150249649092,1.9544858378190433,0
0,1.2449497592471486,-4.06119626100633,-1.4038293016382626,0
0,0.06221840474368783,-1.162245051152094,0.2369561310733652,1
0,0.8041272309280606,1.6080401866650706,-0.6203578452214532,1
0,0.8162344038053521,-0.22293064924983472,-0.5415439528980075,1
0,-3.2862053547755,1.7976991949713235,0.7151661274842295,0
0,-2.0585479808973606,0.4048829147445964,-3.543959970743609,0
0,3.218851238976745,0.7918304181159436,-1.493554978300081,0
0,1.9907925915617413,-0.6634858537317962,-0.8270623079666999,1
0,-0.5125247255390168,2.9349976403561175,1.5663308326183214,0
0,-1.6971801318015818,3.155980076389811,1.1807365134977112,0
0,0.013145662678603853,-0.6130109921476234,-0.5180295762601329,1
0,-1.9907777198444228,1.076354111629442,1.9118131753179455,1
0,2.1254066131883707,-1.0214568097533023,2.651701659522143,0
0,0.6487820338402843,2.653003537491555,3.9644687697155354,0
0,1.68347839930369,2.410248330525016,-0.824106996622667,1
0,1.7783948037780652,1.9218227111166162,-3.8099416490451374,0
0,-2.2621249190522645,1.9869356457979257,2.65395380794486,0
0,2.0289938207380267,-2.41432499002093,-1.9476777984928906,1
0,-3.046063330726463,-0.2118087731850736,2.3037669012217323,0
0,0.2936409037088854,-2.1563602845930063,-1.4173411371982592,0
0,0.9659296605879463,-2.9245045286819535,2.371374145171903,0
0,-0.04098119163773842,3.1453025815797186,2.8609655078168097,0
