ID,x,y,z,fate
0,-2.898111195133289,0.08688498147081782,-0.7399865214551686,1
0,3.3060890389144957,-1.0950558273875057,-0.47835798552524433,0
0,0.37918134608965653,0.5594293754102179,-2.0296077080482733,1
0,1.9268271533162633,-1.5997393115234473,3.3245736305573512,0
0,-1.5435318641922604,-2.477343500196982,3.5071693439544043,0
0,-4.240152629809359,1.3643182796960047,0.2127479519938319,0
0,3.0620200621210794,-0.6089493889577992,1.540479502433632,0
0,2.234181044065819,2.99356967184686,-1.7374371686614152,0
0,-1.4354647085319825,-2.0488799972359293,-1.390470382965292,1
0,-1.9437153325098215,-0.8297616197105794,3.4811288437697767,0
0,2.5323028792609,0.6608352714342127,-1.1954323825551976,1
0,1.7761291467758147,-1.762386721963493,0.8755841744339757,1
0,-0.9032973711089255,1.0002906005807382,-2.6873393101600054,1
0,-1.015638863566856,-1.281852112762216,-0.33316487007381557,1
0,-1.4181500648716892,1.7590958920370268,1.6266366554699094,1
0,1.3681756747756357,1.2930844081567885,-2.9961430054166054,1
0,-0.9913452519498747,-2.3245449360612067,0.3716100848537919,0
0,-1.137506835482838,-2.7080733090793188,-3.6223982219307937,0
0,-1.0748112108527987,-0.42265256162997694,0.046963724570754636,1
0,2.247930996450964,-1.5366167935251145,-0.3541629947515262,1
0,-2.8618472878496157,-2.6035145257415637,1.377306321472372,0
0,1.1642037883859528,2.2930916278432236,1.623021292968223,1
0,-2.1882099222276135,1.1416589578396374,2.103238405611029,0
0,1.7918510083925905,-1.1173172861850509,-2.455551266055057,1
0,-3.157751093539547,1.4604403260464907,0.40447052296223085,0
0,-0.25989019017656734,1.6489331468259127,-3.612593108044605,1
0,0.29802047118073965,0.7922165673228441,-4.25594650253125,0
0,2.5209301997193063,2.120860912274921,2.171483467625882,0
0,0.8830285054811522,2.4175123752378864,2.9686094447128246,0
0,-1.7814699617402017,2.76983399623289,3.152123518486765,0
0,2.564820084954155,-1.5413748401779737,-1.4183937624068976,0
0,-0.13046410097807792,-3.1021884398251833,0.6288272155249557,1
0,-4.011821355988541,-0.9790097007777638,-0.9498746673491751,0
0,0.7736375256842456,-2.9219479802007324,-2.050807779302842,0
0,-0.9777367999328692,-3.646822441024026,-1.6561782515633463,0
0,-0.2543647930232856,1.757919272661264,3.6370881806099846,0
0,0.16601241014608326,0.15327536061580263,1.1104277468913961,1
0,0.11855195609072412,0.4101951407600879,3.4174954660731833,1
0,2.61747187777922,1.4298703899860408,1.1371617558543607,0
0,0.5138662075154166,-2.6355834873727635,1.699646972796177,1
0,0.8355631576372637,1.3917093120424893,3.6652273922109178,0
0,-1.6805945716294566,-2.1470251867413555,-0.41170089105825897,1
0,0.8548132620706455,-3.5098443722946304,0.6861550543149657,0
0,-1.6113384822938284,-3.426133577610009,1.0499782040565486,0
0,2.1588741632297888,-2.308401553454464,-2.1322813073360103,0
0,-2.5343754993897796,2.4375560057132875,-2.8360521361706756,0
0,1.6976684539235933,1.9521257059629833,-1.878807161950641,1
0,-1.9062332506017683,0.6332242060431411,-2.365448093081907,1
0,2.425756419211902,1.0515435433439533,-3.5528215229535265,0
0,3.273220267361878,1.0640205351573306,-0.5824897939665804,0
0,-1.448123396808863,0.5328611831764705,1.5871242072275646,1
0,2.045577384505773,-0.6236198931670377,0.2946202839709772,1
0,2.375120856318069,-3.867295203800404,-1.42899723559885,0
